MAIN-FILE-ID,HULFT-ID,SEND-CLASS,SEND-DETAIL-FILE,PLANTCD,CODE-CONVERT,IN-REC-TYPE,IN-REC-LENGTH,OUT-REC-TYPE,OUT-REC-LENGTH,NEW-LINE-TYPE,SHIFTTRANSACT,SSFDEL,CMDERRMD,RETRY,INTERVAL,ZERO-CHK
HS1550,N8R5KG58,HULFT,/CDTHULFT.KG.FTPLIB70/H1R5KG58,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1551,N8R5KG59,HULFT,/CDTHULFT.KG.FTPLIB71/H1R5KG59,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1552,N8R5KG60,HULFT,/CDTHULFT.KG.FTPLIB72/H1R5KG60,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1553,N8R5KG61,HULFT,/CDTHULFT.KG.FTPLIB73/H1R5KG61,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1554,N8R5KG62,HULFT,/CDTHULFT.KG.FTPLIB74/H1R5KG62,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1555,N8R5KG63,HULFT,/CDTHULFT.KG.FTPLIB75/H1R5KG63,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1556,N8R5KG64,HULFT,/CDTHULFT.KG.FTPLIB76/H1R5KG64,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1557,N8R5KG65,HULFT,/CDTHULFT.KG.FTPLIB77/H1R5KG65,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1558,N8R5KG66,HULFT,/CDTHULFT.KG.FTPLIB78/H1R5KG66,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1559,N8R5KG67,HULFT,/CDTHULFT.KG.FTPLIB79/H1R5KG67,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1560,N8R5KG68,HULFT,/CDTHULFT.KG.FTPLIB80/H1R5KG68,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1561,N8R5KG69,HULFT,/CDTHULFT.KG.FTPLIB81/H1R5KG69,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1562,N8R5KG70,HULFT,/CDTHULFT.KG.FTPLIB82/H1R5KG70,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1563,N8R5KG71,HULFT,/CDTHULFT.KG.FTPLIB83/H1R5KG71,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1564,N8R5KG72,HULFT,/CDTHULFT.KG.FTPLIB84/H1R5KG72,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1565,N8R5KG73,HULFT,/CDTHULFT.KG.FTPLIB85/H1R5KG73,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1566,N8R5KG74,HULFT,/CDTHULFT.KG.FTPLIB86/H1R5KG74,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1567,N8R5KG75,HULFT,/CDTHULFT.KG.FTPLIB87/H1R5KG75,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1568,N8R5KG76,HULFT,/CDTHULFT.KG.FTPLIB88/H1R5KG76,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1569,N8R5KG77,HULFT,/CDTHULFT.KG.FTPLIB89/H1R5KG77,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1570,N8R5KG78,HULFT,/CDTHULFT.KG.FTPLIB90/H1R5KG78,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1571,N8R5KG79,HULFT,/CDTHULFT.KG.FTPLIB91/H1R5KG79,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1572,N8R5KG80,HULFT,/CDTHULFT.KG.FTPLIB92/H1R5KG80,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1573,N8R5KG81,HULFT,/CDTHULFT.KG.FTPLIB93/H1R5KG81,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1574,N8R5KG82,HULFT,/CDTHULFT.KG.FTPLIB94/H1R5KG82,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1575,N8R5KG83,HULFT,/CDTHULFT.KG.FTPLIB95/H1R5KG83,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1576,N8R5KG84,HULFT,/CDTHULFT.KG.FTPLIB96/H1R5KG84,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1577,N8R5KG85,HULFT,/CDTHULFT.KG.FTPLIB97/H1R5KG85,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1578,N8R5KG86,HULFT,/CDTHULFT.KG.FTPLIB98/H1R5KG86,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1579,N8R5KG87,HULFT,/CDTHULFT.KG.FTPLIB99/H1R5KG87,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1580,N8R5KG88,HULFT,/CDTHULFT.KG.FTPLIBA0/H1R5KG88,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1581,N8R5KG89,HULFT,/CDTHULFT.KG.FTPLIBA1/H1R5KG89,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1582,N8R5KG90,HULFT,/CDTHULFT.KG.FTPLIBA2/H1R5KG90,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1583,N8R5KG91,HULFT,/CDTHULFT.KG.FTPLIBA3/H1R5KG91,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1584,N8R5KG92,HULFT,/CDTHULFT.KG.FTPLIBA4/H1R5KG92,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1585,N8R5KG93,HULFT,/CDTHULFT.KG.FTPLIBA5/H1R5KG93,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1586,N8R5KG94,HULFT,/CDTHULFT.KG.FTPLIBA6/H1R5KG94,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1587,N8R5KG95,HULFT,/CDTHULFT.KG.FTPLIBA7/H1R5KG95,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1588,N8R5KG96,HULFT,/CDTHULFT.KG.FTPLIBA8/H1R5KG96,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1589,N8R5KG97,HULFT,/CDTHULFT.KG.FTPLIBA9/H1R5KG97,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1590,N8R5KG98,HULFT,/CDTHULFT.KG.FTPLIBB0/H1R5KG98,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1591,N8R5KG99,HULFT,/CDTHULFT.KG.FTPLIBB1/H1R5KG99,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1592,N8R5KN01,HULFT,/CDTHULFT.KN.FTPLIB17/H1R5KN01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1593,N8R5KN02,HULFT,/CDTHULFT.KN.FTPLIB18/H1R5KN02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1594,N8R5KN03,HULFT,/CDTHULFT.KN.FTPLIB19/H1R5KN03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1595,N8R5KN04,HULFT,/CDTHULFT.KN.FTPLIB20/H1R5KN04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1596,N8R5KN05,HULFT,/CDTHULFT.KN.FTPLIB21/H1R5KN05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1597,N8R5KN06,HULFT,/CDTHULFT.KN.FTPLIB22/H1R5KN06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1598,N8R5KN07,HULFT,/CDTHULFT.KN.FTPLIB23/H1R5KN07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1600,N8R5KN09,HULFT,/CDTHULFT.KN.FTPLIB25/H1R5KN09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1601,N8R5KN10,HULFT,/CDTHULFT.KN.FTPLIB26/H1R5KN10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1602,N8R5KX01,HULFT,/CDTHULFT.KX.FTPLIB30/H1R5KX01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1603,N8R5KX02,HULFT,/CDTHULFT.KX.FTPLIB31/H1R5KX02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1604,N8R5KX03,HULFT,/CDTHULFT.KX.FTPLIB100/H1R5KX03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1605,N8R5KX04,HULFT,/CDTHULFT.KX.FTPLIB101/H1R5KX04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1606,N8R5KX05,HULFT,/CDTHULFT.KX.FTPLIB102/H1R5KX05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1608,N8R5LM01,HULFT,/CDTHULFT.LM.FTPLIB01/H1R5LM01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1609,N8R5LM02,HULFT,/CDTHULFT.LM.FTPLIB02/H1R5LM02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1610,N8R5LM03,HULFT,/CDTHULFT.LM.FTPLIB03/H1R5LM03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1611,N8R5LM04,HULFT,/CDTHULFT.LM.FTPLIB04/H1R5LM04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1612,N8R5QA01,HULFT,/CDTHULFT.QA.FTPLIB34/H1R5QA01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1613,N8R5QA02,HULFT,/CDTHULFT.QA.FTPLIB35/H1R5QA02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1614,N8R5QA03,HULFT,/CDTHULFT.QA.FTPLIB36/H1R5QA03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1615,N8R5QA04,HULFT,/CDTHULFT.QA.FTPLIB37/H1R5QA04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1616,N8R5QA05,HULFT,/CDTHULFT.QA.FTPLIB38/H1R5QA05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1617,N8R5QD01,HULFT,/CDTHULFT.QD.FTPLIB04/H1R5QD01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1618,N8R5QD02,HULFT,/CDTHULFT.QD.FTPLIB02/H1R5QD02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS1619,N8R5QD03,HULFT,/CDTHULFT.QD.FTPLIB03/H1R5QD03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2598,N8R5DS02,HULFT,/CDTHULFT.DS.FTPLIB03/H1R5DS02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2599,N8R5DS03,HULFT,/CDTHULFT.DS.FTPLIB04/H1R5DS03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2600,N8R5DS04,HULFT,/CDTHULFT.DS.FTPLIB05/H1R5DS04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2601,N8R5DS05,HULFT,/CDTHULFT.DS.FTPLIB06/H1R5DS05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2602,N8R5DS06,HULFT,/CDTHULFT.DS.FTPLIB07/H1R5DS06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2603,N8R5DS07,HULFT,/CDTHULFT.DS.FTPLIB08/H1R5DS07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2604,N8R5D704,HULFT,/CDTHULFT.D7.FTPLIB05/H1R5D704,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2605,N8R5D705,HULFT,/CDTHULFT.D7.FTPLIB06/H1R5D705,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2606,N8R5D706,HULFT,/CDTHULFT.D7.FTPLIB07/H1R5D706,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2607,N8R5D707,HULFT,/CDTHULFT.D7.FTPLIB08/H1R5D707,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2608,N8R5D708,HULFT,/CDTHULFT.D7.FTPLIB09/H1R5D708,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2609,N8R5D709,HULFT,/CDTHULFT.D7.FTPLIB10/H1R5D709,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2610,N8R5D711,HULFT,/CDTHULFT.D7.FTPLIB12/H1R5D711,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2611,N8R5EA07,HULFT,/CDTHULFT.EA.FTPLIB08/H1R5EA07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2612,N8R5EA08,HULFT,/CDTHULFT.EA.FTPLIB09/H1R5EA08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2613,N8R5EA09,HULFT,/CDTHULFT.EA.FTPLIB10/H1R5EA09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2614,N8R5EA10,HULFT,/CDTHULFT.EA.FTPLIB11/H1R5EA10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2615,N8R5EA11,HULFT,/CDTHULFT.EA.FTPLIB12/H1R5EA11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2616,N8R5EB07,HULFT,/CDTHULFT.EB.FTPLIB08/H1R5EB07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2617,N8R5EB08,HULFT,/CDTHULFT.EB.FTPLIB09/H1R5EB08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2618,N8R5EB09,HULFT,/CDTHULFT.EB.FTPLIB10/H1R5EB09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2619,N8R5EE08,HULFT,/CDTHULFT.EE.FTPLIB26/H1R5EE08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2620,N8R5EE09,HULFT,/CDTHULFT.EE.FTPLIB27/H1R5EE09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2621,N8R5EE10,HULFT,/CDTHULFT.EE.FTPLIB28/H1R5EE10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2622,N8R5EE11,HULFT,/CDTHULFT.EE.FTPLIB29/H1R5EE11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2623,N8R5EE12,HULFT,/CDTHULFT.EE.FTPLIB30/H1R5EE12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2624,N8R5EE13,HULFT,/CDTHULFT.EE.FTPLIB31/H1R5EE13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2625,N8R5EE14,HULFT,/CDTHULFT.EE.FTPLIB32/H1R5EE14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2626,N8R5EE15,HULFT,/CDTHULFT.EE.FTPLIB33/H1R5EE15,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2627,N8R5EE16,HULFT,/CDTHULFT.EE.FTPLIB34/H1R5EE16,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2628,N8R5EE17,HULFT,/CDTHULFT.EE.FTPLIB35/H1R5EE17,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2629,N8R5EE18,HULFT,/CDTHULFT.EE.FTPLIB36/H1R5EE18,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2630,N8R5EE19,HULFT,/CDTHULFT.EE.FTPLIB37/H1R5EE19,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2631,N8R5EE20,HULFT,/CDTHULFT.EE.FTPLIB38/H1R5EE20,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2632,N8R5EE21,HULFT,/CDTHULFT.EE.FTPLIB39/H1R5EE21,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2633,N8R5EE22,HULFT,/CDTHULFT.EE.FTPLIB40/H1R5EE22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2634,N8R5EE23,HULFT,/CDTHULFT.EE.FTPLIB41/H1R5EE23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2635,N8R5EE24,HULFT,/CDTHULFT.EE.FTPLIB42/H1R5EE24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2636,N8R5EE25,HULFT,/CDTHULFT.EE.FTPLIB43/H1R5EE25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2637,N8R5EE26,HULFT,/CDTHULFT.EE.FTPLIB44/H1R5EE26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2638,N8R5EE27,HULFT,/CDTHULFT.EE.FTPLIB45/H1R5EE27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2639,N8R5EE28,HULFT,/CDTHULFT.EE.FTPLIB46/H1R5EE28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2640,N8R5EE29,HULFT,/CDTHULFT.EE.FTPLIB47/H1R5EE29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2641,N8R5EE30,HULFT,/CDTHULFT.EE.FTPLIB48/H1R5EE30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2642,N8R5EE31,HULFT,/CDTHULFT.EE.FTPLIB49/H1R5EE31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2643,N8R5EE32,HULFT,/CDTHULFT.EE.FTPLIB50/H1R5EE32,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2644,N8R5EI01,HULFT,/CDTHULFT.EI.FTPLIB03/H1R5EI01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2645,N8R5EI02,HULFT,/CDTHULFT.EI.FTPLIB04/H1R5EI02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2646,N8R5EI03,HULFT,/CDTHULFT.EI.FTPLIB05/H1R5EI03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2647,N8R5EI04,HULFT,/CDTHULFT.EI.FTPLIB06/H1R5EI04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2648,N8R5EI05,HULFT,/CDTHULFT.EI.FTPLIB07/H1R5EI05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2649,N8R5EK01,HULFT,/CDTHULFT.EK.FTPLIB02/H1R5EK01,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2650,N8R5EK02,HULFT,/CDTHULFT.EK.FTPLIB03/H1R5EK02,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2651,N8R5EK03,HULFT,/CDTHULFT.EK.FTPLIB04/H1R5EK03,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2652,N8R5EK04,HULFT,/CDTHULFT.EK.FTPLIB05/H1R5EK04,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2653,N8R5EK05,HULFT,/CDTHULFT.EK.FTPLIB06/H1R5EK05,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2654,N8R5EK06,HULFT,/CDTHULFT.EK.FTPLIB07/H1R5EK06,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2655,N8R5EK07,HULFT,/CDTHULFT.EK.FTPLIB08/H1R5EK07,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2656,N8R5EK08,HULFT,/CDTHULFT.EK.FTPLIB09/H1R5EK08,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2657,N8R5EK09,HULFT,/CDTHULFT.EK.FTPLIB10/H1R5EK09,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2658,N8R5EK10,HULFT,/CDTHULFT.EK.FTPLIB11/H1R5EK10,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2659,N8R5EK11,HULFT,/CDTHULFT.EK.FTPLIB12/H1R5EK11,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2660,N8R5EK12,HULFT,/CDTHULFT.EK.FTPLIB13/H1R5EK12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2661,N8R5EP22,HULFT,/CDTHULFT.EP.FTPLIB25/H1R5EP22,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2662,N8R5EP23,HULFT,/CDTHULFT.EP.FTPLIB26/H1R5EP23,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2663,N8R5EP24,HULFT,/CDTHULFT.EP.FTPLIB27/H1R5EP24,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2664,N8R5EP25,HULFT,/CDTHULFT.EP.FTPLIB28/H1R5EP25,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2665,N8R5EP26,HULFT,/CDTHULFT.EP.FTPLIB29/H1R5EP26,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2666,N8R5EP27,HULFT,/CDTHULFT.EP.FTPLIB30/H1R5EP27,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2667,N8R5EP28,HULFT,/CDTHULFT.EP.FTPLIB31/H1R5EP28,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2668,N8R5EP29,HULFT,/CDTHULFT.EP.FTPLIB32/H1R5EP29,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2669,N8R5EP30,HULFT,/CDTHULFT.EP.FTPLIB33/H1R5EP30,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2670,N8R5EP31,HULFT,/CDTHULFT.EP.FTPLIB34/H1R5EP31,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2671,N8R5ET12,HULFT,/CDTHULFT.ET.FTPLIB18/H1R5ET12,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2672,N8R5ET13,HULFT,/CDTHULFT.ET.FTPLIB19/H1R5ET13,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2673,N8R5ET14,HULFT,/CDTHULFT.ET.FTPLIB20/H1R5ET14,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2674,N8R5E1J0,HULFT,/CDTHULFT.E1.FTPLIB199/H1R5E1J0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2675,N8R5E1J1,HULFT,/CDTHULFT.E1.FTPLIB200/H1R5E1J1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2676,N8R5E1J2,HULFT,/CDTHULFT.E1.FTPLIB203/H1R5E1J2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2677,N8R5E1J3,HULFT,/CDTHULFT.E1.FTPLIB204/H1R5E1J3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2678,N8R5E1J4,HULFT,/CDTHULFT.E1.FTPLIB205/H1R5E1J4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2679,N8R5E1J5,HULFT,/CDTHULFT.E1.FTPLIB206/H1R5E1J5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2680,N8R5E1J6,HULFT,/CDTHULFT.E1.FTPLIB207/H1R5E1J6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2681,N8R5E1J7,HULFT,/CDTHULFT.E1.FTPLIB208/H1R5E1J7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2682,N8R5E1J8,HULFT,/CDTHULFT.E1.FTPLIB209/H1R5E1J8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2683,N8R5E1J9,HULFT,/CDTHULFT.E1.FTPLIB210/H1R5E1J9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2684,N8R5E1K0,HULFT,/CDTHULFT.E1.FTPLIB211/H1R5E1K0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2685,N8R5E1K1,HULFT,/CDTHULFT.E1.FTPLIB212/H1R5E1K1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2686,N8R5E1K2,HULFT,/CDTHULFT.E1.FTPLIB213/H1R5E1K2,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2687,N8R5E1K3,HULFT,/CDTHULFT.E1.FTPLIB214/H1R5E1K3,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2688,N8R5E1K4,HULFT,/CDTHULFT.E1.FTPLIB215/H1R5E1K4,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2689,N8R5E1K5,HULFT,/CDTHULFT.E1.FTPLIB216/H1R5E1K5,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2690,N8R5E1K6,HULFT,/CDTHULFT.E1.FTPLIB217/H1R5E1K6,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2691,N8R5E1K7,HULFT,/CDTHULFT.E1.FTPLIB218/H1R5E1K7,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2692,N8R5E1K8,HULFT,/CDTHULFT.E1.FTPLIB219/H1R5E1K8,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2693,N8R5E1K9,HULFT,/CDTHULFT.E1.FTPLIB220/H1R5E1K9,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2694,N8R5E1L0,HULFT,/CDTHULFT.E1.FTPLIB221/H1R5E1L0,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2695,N8R5E1L1,HULFT,/CDTHULFT.E1.FTPLIB222/H1R5E1L1,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2696,N8R5E458,HULFT,/CDTHULFT.E4.FTPLIB83/H1R5E458,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2697,N8R5E459,HULFT,/CDTHULFT.E4.FTPLIB84/H1R5E459,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2698,N8R5E460,HULFT,/CDTHULFT.E4.FTPLIB85/H1R5E460,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2699,N8R5E461,HULFT,/CDTHULFT.E4.FTPLIB86/H1R5E461,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2700,N8R5E462,HULFT,/CDTHULFT.E4.FTPLIB87/H1R5E462,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2701,N8R5E463,HULFT,/CDTHULFT.E4.FTPLIB88/H1R5E463,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2702,N8R5E464,HULFT,/CDTHULFT.E4.FTPLIB89/H1R5E464,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
HS2703,N8R5E465,HULFT,/CDTHULFT.E4.FTPLIB90/H1R5E465,R5,,VB,32000,FB,32000,LF,CUT,,END,1,60,YES
